Timestamp,Pupil_Pos_X_Right,Pupil_Pos_Y_Right,Pupil_Pos_Z_Right,Pupil_Pos_X_Left,Pupil_Pos_Y_Left,Pupil_Pos_Z_Left,UTC_Time
3388.303955078125,30.423067092895508,11.807957649230957,12.432191848754883,-25.822805404663086,10.36407470703125,12.774715423583984,2024-11-04T17:45:49.090720
3388.31201171875,30.437572479248047,11.79371452331543,12.435466766357422,-25.819015502929688,10.369390487670898,12.775896072387695,2024-11-04T17:45:49.107715
3388.320068359375,30.415443420410156,11.788238525390625,12.431866645812988,-25.819908142089844,10.367600440979004,12.777120590209961,2024-11-04T17:45:49.109720
3388.328125,30.41567039489746,11.789734840393066,12.430931091308594,-25.81803321838379,10.377243995666504,12.7772798538208,2024-11-04T17:45:49.114717
3388.3359375,30.41916847229004,11.797889709472656,12.429243087768555,-25.824909210205078,10.389184951782227,12.775400161743164,2024-11-04T17:45:49.123723
3388.343994140625,30.421720504760742,11.801158905029297,12.428728103637695,-25.819581985473633,10.391891479492188,12.777756690979004,2024-11-04T17:45:49.139724
3388.35205078125,30.419597625732422,11.813652992248535,12.426827430725098,-25.812707901000977,10.390768051147461,12.78011417388916,2024-11-04T17:45:49.140718
3388.360107421875,30.427154541015625,11.802067756652832,12.429319381713867,-25.81403923034668,10.393780708312988,12.780137062072754,2024-11-04T17:45:49.147719
3388.367919921875,30.43336296081543,11.795957565307617,12.431280136108398,-25.820858001708984,10.389378547668457,12.778151512145996,2024-11-04T17:45:49.160719
3388.3759765625,30.438884735107422,11.78969669342041,12.434137344360352,-25.821670532226562,10.385263442993164,12.777083396911621,2024-11-04T17:45:49.164719
3388.384033203125,30.434249877929688,11.78516674041748,12.434576988220215,-25.820430755615234,10.389700889587402,12.77725601196289,2024-11-04T17:45:49.180726
3388.39208984375,30.426687240600586,11.78784465789795,12.432783126831055,-25.831512451171875,10.376167297363281,12.775263786315918,2024-11-04T17:45:49.181727
3388.400146484375,30.423864364624023,11.795594215393066,12.431201934814453,-25.81595802307129,10.372133255004883,12.779420852661133,2024-11-04T17:45:49.188087
3388.407958984375,30.43262481689453,11.802773475646973,12.43051528930664,-25.82411766052246,10.362213134765625,12.778508186340332,2024-11-04T17:45:49.209084
3388.416015625,30.43695640563965,11.804573059082031,12.430240631103516,-25.833744049072266,10.362967491149902,12.775753021240234,2024-11-04T17:45:49.211089
3388.424072265625,30.43764877319336,11.81257438659668,12.428998947143555,-25.842445373535156,10.370448112487793,12.772157669067383,2024-11-04T17:45:49.212088
3388.43212890625,30.43179702758789,11.797443389892578,12.429953575134277,-25.826717376708984,10.363277435302734,12.77677059173584,2024-11-04T17:45:49.220114
3388.43994140625,30.429039001464844,11.800702095031738,12.428643226623535,-25.841236114501953,10.373665809631348,12.77297306060791,2024-11-04T17:45:49.237091
3388.447998046875,30.443344116210938,11.79770565032959,12.430339813232422,-25.845874786376953,10.330883026123047,12.773507118225098,2024-11-04T17:45:49.239095
3388.4560546875,30.444183349609375,11.800749778747559,12.42923355102539,-25.849388122558594,10.335927963256836,12.77316951751709,2024-11-04T17:45:49.251087
3388.464111328125,30.442211151123047,11.802671432495117,12.427945137023926,-25.85801124572754,10.334403038024902,12.770318031311035,2024-11-04T17:45:49.254088
3388.47216796875,30.439577102661133,11.801409721374512,12.426900863647461,-25.869043350219727,10.337831497192383,12.7657470703125,2024-11-04T17:45:49.263088
3388.47998046875,30.435943603515625,11.805910110473633,12.426026344299316,-25.863372802734375,10.353858947753906,12.767021179199219,2024-11-04T17:45:49.267098
3388.488037109375,30.444581985473633,11.795950889587402,12.428298950195312,-25.858688354492188,10.345219612121582,12.76925277709961,2024-11-04T17:45:49.280096
3388.49609375,30.437217712402344,11.802420616149902,12.427033424377441,-25.85832405090332,10.348398208618164,12.7693452835083,2024-11-04T17:45:49.284621
3388.504150390625,30.437305450439453,11.800448417663574,12.427194595336914,-25.863317489624023,10.342592239379883,12.768082618713379,2024-11-04T17:45:49.306615
3388.511962890625,30.430856704711914,11.803564071655273,12.425162315368652,-25.871639251708984,10.33769702911377,12.765124320983887,2024-11-04T17:45:49.307619
3388.520263671875,30.427871704101562,11.79245662689209,12.42480754852295,-25.870622634887695,10.342341423034668,12.764215469360352,2024-11-04T17:45:49.313616
3388.528076171875,30.43033790588379,11.803642272949219,12.42237377166748,-25.862852096557617,10.340324401855469,12.76599407196045,2024-11-04T17:45:49.324618
3388.5361328125,30.427709579467773,11.815450668334961,12.420589447021484,-25.8581485748291,10.34220027923584,12.768179893493652,2024-11-04T17:45:49.326615
3388.5439453125,30.42356300354004,11.81496524810791,12.419622421264648,-25.857698440551758,10.338394165039062,12.76855182647705,2024-11-04T17:45:49.332614
3388.552001953125,30.422067642211914,11.808796882629395,12.420583724975586,-25.858116149902344,10.337617874145508,12.769303321838379,2024-11-04T17:45:49.339633
3388.56005859375,30.423702239990234,11.795669555664062,12.422675132751465,-25.853065490722656,10.338704109191895,12.770245552062988,2024-11-04T17:45:49.356619
3388.568115234375,30.427492141723633,11.792519569396973,12.423066139221191,-25.852951049804688,10.345090866088867,12.769377708435059,2024-11-04T17:45:49.357616
3388.575927734375,30.427879333496094,11.79173469543457,12.422409057617188,-25.84792137145996,10.365031242370605,12.770711898803711,2024-11-04T17:45:49.363618
3388.583984375,30.419126510620117,11.787096977233887,12.42074966430664,-25.845693588256836,10.353154182434082,12.773138046264648,2024-11-04T17:45:49.387141
3388.592041015625,30.418277740478516,11.78096866607666,12.420370101928711,-25.840576171875,10.350173950195312,12.775922775268555,2024-11-04T17:45:49.390139
3388.60009765625,30.41871452331543,11.788681030273438,12.41785717010498,-25.84969139099121,10.338397979736328,12.775045394897461,2024-11-04T17:45:49.391141
3388.60791015625,30.421607971191406,11.794384002685547,12.417543411254883,-25.857131958007812,10.338116645812988,12.773049354553223,2024-11-04T17:45:49.395143
3388.615966796875,30.41671371459961,11.797836303710938,12.416380882263184,-25.858928680419922,10.34492301940918,12.771547317504883,2024-11-04T17:45:49.407139
3388.6240234375,30.41762924194336,11.792865753173828,12.41760540008545,-25.863384246826172,10.36817741394043,12.769902229309082,2024-11-04T17:45:49.411139
3388.632080078125,30.41839599609375,11.78857707977295,12.417745590209961,-25.85000991821289,10.361040115356445,12.77408218383789,2024-11-04T17:45:49.429145
3388.64013671875,30.419435501098633,11.784666061401367,12.417877197265625,-25.84270668029785,10.353392601013184,12.7769775390625,2024-11-04T17:45:49.432142
3388.64794921875,30.414871215820312,11.793810844421387,12.415731430053711,-25.845415115356445,10.349159240722656,12.777318000793457,2024-11-04T17:45:49.442146
3388.656005859375,30.41115379333496,11.803548812866211,12.413846969604492,-25.84604263305664,10.355424880981445,12.776549339294434,2024-11-04T17:45:49.449143
3388.6640625,30.404314041137695,11.810904502868652,12.412352561950684,-25.844640731811523,10.36491870880127,12.776711463928223,2024-11-04T17:45:49.457140
3388.672119140625,30.420318603515625,11.80134105682373,12.41595458984375,-25.83080291748047,10.353898048400879,12.781805038452148,2024-11-04T17:45:49.460139
3388.679931640625,30.420711517333984,11.79439926147461,12.417313575744629,-25.81920623779297,10.350918769836426,12.78579330444336,2024-11-04T17:45:49.474145
3388.68798828125,30.40795135498047,11.795159339904785,12.415363311767578,-25.829618453979492,10.350184440612793,12.783522605895996,2024-11-04T17:45:49.475148
3388.696044921875,30.40778923034668,11.801671981811523,12.414599418640137,-25.83368492126465,10.348359107971191,12.782153129577637,2024-11-04T17:45:49.492660
3388.7041015625,30.413536071777344,11.78885269165039,12.415597915649414,-25.828113555908203,10.356894493103027,12.782383918762207,2024-11-04T17:45:49.495669
3388.7119140625,30.410625457763672,11.79097843170166,12.414416313171387,-25.840145111083984,10.345664024353027,12.779236793518066,2024-11-04T17:45:49.499666
3388.719970703125,30.41128158569336,11.795289993286133,12.412431716918945,-25.827329635620117,10.340459823608398,12.783365249633789,2024-11-04T17:45:49.518664
3388.72802734375,30.41045379638672,11.789253234863281,12.412588119506836,-25.82131576538086,10.326909065246582,12.785700798034668,2024-11-04T17:45:49.519664
3388.736083984375,30.406808853149414,11.788941383361816,12.411942481994629,-25.830026626586914,10.318299293518066,12.783912658691406,2024-11-04T17:45:49.524661
3388.744140625,30.413490295410156,11.782319068908691,12.413200378417969,-25.83051109313965,10.31986141204834,12.783211708068848,2024-11-04T17:45:49.532663
3388.751953125,30.417301177978516,11.774993896484375,12.414527893066406,-25.837684631347656,10.317631721496582,12.779590606689453,2024-11-04T17:45:49.542668
3388.760009765625,30.410295486450195,11.782240867614746,12.412672996520996,-25.850982666015625,10.32880687713623,12.77474308013916,2024-11-04T17:45:49.547664
3388.76806640625,30.409639358520508,11.778460502624512,12.412160873413086,-25.851858139038086,10.321100234985352,12.774529457092285,2024-11-04T17:45:49.565665
3388.776123046875,30.410005569458008,11.773948669433594,12.411981582641602,-25.83589744567871,10.316679954528809,12.777894020080566,2024-11-04T17:45:49.566664
3388.783935546875,30.41484260559082,11.768847465515137,12.412646293640137,-25.83722496032715,10.312164306640625,12.777861595153809,2024-11-04T17:45:49.581678
3388.7919921875,30.412555694580078,11.776107788085938,12.411397933959961,-25.84148597717285,10.315563201904297,12.775699615478516,2024-11-04T17:45:49.588948
3388.800048828125,30.430727005004883,11.763105392456055,12.415633201599121,-25.83722686767578,10.323873519897461,12.775532722473145,2024-11-04T17:45:49.590946
3388.80810546875,30.430782318115234,11.769930839538574,12.415138244628906,-25.82752799987793,10.327075004577637,12.77823543548584,2024-11-04T17:45:49.595943
3388.816162109375,30.43543243408203,11.768717765808105,12.415919303894043,-25.822795867919922,10.347090721130371,12.779486656188965,2024-11-04T17:45:49.609952
3388.823974609375,30.424480438232422,11.782453536987305,12.413190841674805,-25.833690643310547,10.337541580200195,12.777168273925781,2024-11-04T17:45:49.610948
3388.83203125,30.41986846923828,11.789892196655273,12.411638259887695,-25.831758499145508,10.333966255187988,12.778624534606934,2024-11-04T17:45:49.634940
3388.840087890625,30.412160873413086,11.787208557128906,12.409618377685547,-25.834674835205078,10.326420783996582,12.777695655822754,2024-11-04T17:45:49.635944
3388.84814453125,30.40840721130371,11.777395248413086,12.40954875946045,-25.844417572021484,10.332342147827148,12.773785591125488,2024-11-04T17:45:49.635944
3388.85595703125,30.41242027282715,11.774056434631348,12.41035270690918,-25.84701919555664,10.329886436462402,12.772871971130371,2024-11-04T17:45:49.648943
3388.864013671875,30.411317825317383,11.773885726928711,12.410276412963867,-25.840213775634766,10.322823524475098,12.775373458862305,2024-11-04T17:45:49.654945
3388.8720703125,30.42134666442871,11.761772155761719,12.413544654846191,-25.854671478271484,10.320480346679688,12.77118968963623,2024-11-04T17:45:49.661942
3388.880126953125,30.41278648376465,11.761195182800293,12.412805557250977,-25.855545043945312,10.32064437866211,12.770661354064941,2024-11-04T17:45:49.666949
3388.88818359375,30.41648292541504,11.760828971862793,12.413561820983887,-25.85753059387207,10.320438385009766,12.76953411102295,2024-11-04T17:45:49.679955
3388.89599609375,30.422731399536133,11.75946044921875,12.414636611938477,-25.85839080810547,10.31905460357666,12.768842697143555,2024-11-04T17:45:49.683461
3388.904052734375,30.413726806640625,11.763568878173828,12.413640975952148,-25.853731155395508,10.327630043029785,12.769980430603027,2024-11-04T17:45:49.693463
3388.912109375,30.408842086791992,11.77396297454834,12.412524223327637,-25.849266052246094,10.324078559875488,12.772671699523926,2024-11-04T17:45:49.708461
3388.919921875,30.398162841796875,11.777363777160645,12.412126541137695,-25.85395050048828,10.328431129455566,12.771951675415039,2024-11-04T17:45:49.709465
3388.927978515625,30.405105590820312,11.77487850189209,12.413474082946777,-25.857744216918945,10.329314231872559,12.771870613098145,2024-11-04T17:45:49.723466
3388.93603515625,30.400712966918945,11.778791427612305,12.41282844543457,-25.8585205078125,10.328150749206543,12.7716646194458,2024-11-04T17:45:49.735464
3388.944091796875,30.39871597290039,11.780558586120605,12.41238784790039,-25.858930587768555,10.32943344116211,12.770812034606934,2024-11-04T17:45:49.736461
3388.9521484375,30.39321517944336,11.776630401611328,12.411582946777344,-25.852561950683594,10.327085494995117,12.77348804473877,2024-11-04T17:45:49.739463
3388.9599609375,30.395164489746094,11.768239974975586,12.412160873413086,-25.852678298950195,10.33436393737793,12.77450942993164,2024-11-04T17:45:49.751463
3388.968017578125,30.39921760559082,11.747284889221191,12.413192749023438,-25.865629196166992,10.338875770568848,12.772521018981934,2024-11-04T17:45:49.755459
3388.97607421875,30.40054702758789,11.754805564880371,12.412683486938477,-25.877422332763672,10.331685066223145,12.770758628845215,2024-11-04T17:45:49.772471
3388.984130859375,30.39550018310547,11.763406753540039,12.4112548828125,-25.878662109375,10.333124160766602,12.769905090332031,2024-11-04T17:45:49.774478
3388.991943359375,30.387096405029297,11.763961791992188,12.411137580871582,-25.881420135498047,10.330524444580078,12.768635749816895,2024-11-04T17:45:49.790987
3389.0,30.39081573486328,11.76794147491455,12.411354064941406,-25.88606834411621,10.32990550994873,12.768304824829102,2024-11-04T17:45:49.793987
3389.008056640625,30.38932991027832,11.769761085510254,12.410983085632324,-25.879070281982422,10.331067085266113,12.770638465881348,2024-11-04T17:45:49.794987
3389.01611328125,30.396007537841797,11.76541805267334,12.41174030303955,-25.88749885559082,10.324958801269531,12.76930046081543,2024-11-04T17:45:49.879988
3389.02392578125,30.388593673706055,11.766435623168945,12.410316467285156,-25.88663101196289,10.323007583618164,12.769868850708008,2024-11-04T17:45:49.887505
3389.031982421875,30.38493537902832,11.767887115478516,12.409330368041992,-25.888071060180664,10.323892593383789,12.768712997436523,2024-11-04T17:45:49.892504
3389.0400390625,30.388547897338867,11.765458106994629,12.410361289978027,-25.8944034576416,10.319628715515137,12.766801834106445,2024-11-04T17:45:49.894510
3389.048095703125,30.387056350708008,11.783370018005371,12.409150123596191,-25.88463592529297,10.317724227905273,12.77023696899414,2024-11-04T17:45:49.895509
3389.05615234375,30.380491256713867,11.787391662597656,12.408400535583496,-25.89747428894043,10.302939414978027,12.767611503601074,2024-11-04T17:45:49.896505
3389.06396484375,30.375513076782227,11.794880867004395,12.40751838684082,-25.910444259643555,10.305623054504395,12.764513969421387,2024-11-04T17:45:49.896505
3389.072021484375,30.37310791015625,11.790101051330566,12.407081604003906,-25.915672302246094,10.307332038879395,12.763165473937988,2024-11-04T17:45:49.908507
3389.080078125,30.368295669555664,11.7865629196167,12.406167984008789,-25.915313720703125,10.30794620513916,12.76235294342041,2024-11-04T17:45:49.911510
3389.088134765625,30.370100021362305,11.792462348937988,12.404902458190918,-25.92371368408203,10.31462574005127,12.759795188903809,2024-11-04T17:45:49.913506
3389.095947265625,30.381080627441406,11.771096229553223,12.407835006713867,-25.914358139038086,10.319711685180664,12.762627601623535,2024-11-04T17:45:49.915508
3389.10400390625,30.380693435668945,11.776901245117188,12.407175064086914,-25.919647216796875,10.309497833251953,12.762109756469727,2024-11-04T17:45:49.921506
3389.112060546875,30.38096046447754,11.77051067352295,12.408639907836914,-25.928363800048828,10.300603866577148,12.760811805725098,2024-11-04T17:45:49.937510
3389.1201171875,30.374805450439453,11.773735046386719,12.408336639404297,-25.930004119873047,10.295868873596191,12.759964942932129,2024-11-04T17:45:49.938514
3389.128173828125,30.360965728759766,11.772599220275879,12.406557083129883,-25.923940658569336,10.314760208129883,12.759744644165039,2024-11-04T17:45:49.939512
3389.135986328125,30.35799217224121,11.761270523071289,12.406777381896973,-25.933006286621094,10.320450782775879,12.757257461547852,2024-11-04T17:45:49.952512
3389.14404296875,30.357316970825195,11.745589256286621,12.407540321350098,-25.94369125366211,10.335442543029785,12.753926277160645,2024-11-04T17:45:49.961507
3389.152099609375,30.36302375793457,11.746776580810547,12.407832145690918,-25.944982528686523,10.322334289550781,12.753775596618652,2024-11-04T17:45:49.964507
3389.159912109375,30.3613224029541,11.742244720458984,12.407772064208984,-25.96031379699707,10.303186416625977,12.75075626373291,2024-11-04T17:45:49.966507
3389.16796875,30.36631202697754,11.744061470031738,12.408832550048828,-25.97105598449707,10.301517486572266,12.74704647064209,2024-11-04T17:45:49.967516
3389.176025390625,30.358619689941406,11.747997283935547,12.408143997192383,-25.96517562866211,10.309722900390625,12.747258186340332,2024-11-04T17:45:49.968518
3389.18408203125,30.35805320739746,11.753329277038574,12.408905029296875,-25.950477600097656,10.303427696228027,12.75239086151123,2024-11-04T17:45:49.982041
3389.192138671875,30.36234474182129,11.75849723815918,12.40980339050293,-25.96078872680664,10.307796478271484,12.750761985778809,2024-11-04T17:45:49.983054
3389.199951171875,30.34891128540039,11.764838218688965,12.407423973083496,-25.98525047302246,10.278826713562012,12.74614429473877,2024-11-04T17:45:49.988061
