Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
3393.52001953125,2.7887985706329346,2.927186965942383,2024-11-04T17:45:54.302274
3393.528076171875,2.78839373588562,2.9249227046966553,2024-11-04T17:45:54.316262
3393.5361328125,2.7851171493530273,2.922698497772217,2024-11-04T17:45:54.319290
3393.544189453125,2.779876470565796,2.9200642108917236,2024-11-04T17:45:54.326261
3393.552001953125,2.780651092529297,2.9148855209350586,2024-11-04T17:45:54.342266
3393.56005859375,2.784175157546997,2.9007039070129395,2024-11-04T17:45:54.352261
3393.568115234375,2.784019947052002,2.887265920639038,2024-11-04T17:45:54.366261
3393.576171875,2.7818422317504883,2.8843495845794678,2024-11-04T17:45:54.369267
3393.583984375,2.771679162979126,2.8777740001678467,2024-11-04T17:45:54.371269
3393.592041015625,2.7689461708068848,2.862116575241089,2024-11-04T17:45:54.373272
3393.60009765625,2.7602713108062744,2.847747802734375,2024-11-04T17:45:54.386788
3393.608154296875,2.7483928203582764,2.838897943496704,2024-11-04T17:45:54.389787
3393.615966796875,2.723917007446289,2.8359179496765137,2024-11-04T17:45:54.413791
3393.6240234375,2.711300849914551,2.8217430114746094,2024-11-04T17:45:54.414797
3393.632080078125,2.7043275833129883,2.8035213947296143,2024-11-04T17:45:54.415796
3393.64013671875,2.6844611167907715,2.7908496856689453,2024-11-04T17:45:54.429790
3393.64794921875,2.6690621376037598,2.789257049560547,2024-11-04T17:45:54.433790
3393.656005859375,2.6463558673858643,2.7928037643432617,2024-11-04T17:45:54.442787
3393.6640625,2.6465084552764893,2.7869908809661865,2024-11-04T17:45:54.445791
3393.672119140625,2.6390881538391113,2.798187017440796,2024-11-04T17:45:54.458790
3393.68017578125,2.6352312564849854,2.7918362617492676,2024-11-04T17:45:54.461793
3393.688232421875,2.624169111251831,2.7793405055999756,2024-11-04T17:45:54.478796
3393.696044921875,2.6125659942626953,2.7718746662139893,2024-11-04T17:45:54.480796
3393.7041015625,2.607818841934204,2.7649126052856445,2024-11-04T17:45:54.496311
3393.7119140625,2.6095173358917236,2.7651870250701904,2024-11-04T17:45:54.497313
3393.719970703125,2.6137001514434814,2.7602880001068115,2024-11-04T17:45:54.505313
3393.72802734375,2.614311933517456,2.7579565048217773,2024-11-04T17:45:54.517309
3393.736083984375,2.622570514678955,2.749765634536743,2024-11-04T17:45:54.522308
3393.744140625,2.62422513961792,2.742579698562622,2024-11-04T17:45:54.526310
3393.751953125,2.6268796920776367,2.73565673828125,2024-11-04T17:45:54.542313
3393.760009765625,2.628878355026245,2.7354824542999268,2024-11-04T17:45:54.543316
3393.76806640625,2.625983476638794,2.738046646118164,2024-11-04T17:45:54.550314
3393.776123046875,2.615147590637207,2.730232000350952,2024-11-04T17:45:54.566310
3393.783935546875,2.6136457920074463,2.7224361896514893,2024-11-04T17:45:54.567312
3393.7919921875,2.61277174949646,2.7108001708984375,2024-11-04T17:45:54.580320
3393.800048828125,2.6108527183532715,2.713258981704712,2024-11-04T17:45:54.586872
3393.80810546875,2.6050825119018555,2.7167816162109375,2024-11-04T17:45:54.589832
3393.81591796875,2.604487895965576,2.712376117706299,2024-11-04T17:45:54.605831
3393.823974609375,2.601982355117798,2.713369846343994,2024-11-04T17:45:54.606831
3393.83203125,2.6088767051696777,2.7077338695526123,2024-11-04T17:45:54.613832
3393.83984375,2.6040778160095215,2.699925661087036,2024-11-04T17:45:54.627833
3393.847900390625,2.601456642150879,2.698070526123047,2024-11-04T17:45:54.647830
3393.85595703125,2.608776807785034,2.7042109966278076,2024-11-04T17:45:54.650831
3393.864013671875,2.6143693923950195,2.7084503173828125,2024-11-04T17:45:54.653831
3393.8720703125,2.6191670894622803,2.706568479537964,2024-11-04T17:45:54.654832
3393.8798828125,2.625361919403076,2.7011349201202393,2024-11-04T17:45:54.669840
3393.887939453125,2.6277410984039307,2.7001144886016846,2024-11-04T17:45:54.670852
3393.89599609375,2.626877784729004,2.7082197666168213,2024-11-04T17:45:54.677839
3393.904052734375,2.6119728088378906,2.710918664932251,2024-11-04T17:45:54.692355
3393.911865234375,2.6065919399261475,2.71077823638916,2024-11-04T17:45:54.695355
3393.919921875,2.602982997894287,2.707524299621582,2024-11-04T17:45:54.707360
3393.927978515625,2.60437273979187,2.702307939529419,2024-11-04T17:45:54.712350
3393.93603515625,2.6011321544647217,2.7023420333862305,2024-11-04T17:45:54.720348
3393.94384765625,2.600477695465088,2.699525833129883,2024-11-04T17:45:54.735351
3393.951904296875,2.598301410675049,2.70353627204895,2024-11-04T17:45:54.736352
3393.9599609375,2.5974831581115723,2.70426344871521,2024-11-04T17:45:54.742352
3393.968017578125,2.5941290855407715,2.6956911087036133,2024-11-04T17:45:54.757358
3393.975830078125,2.591017484664917,2.680385112762451,2024-11-04T17:45:54.759349
3393.984130859375,2.5941970348358154,2.669926166534424,2024-11-04T17:45:54.766351
3393.991943359375,2.59909987449646,2.6771609783172607,2024-11-04T17:45:54.775360
3394.0,2.604557752609253,2.6824402809143066,2024-11-04T17:45:54.783868
3394.008056640625,2.5971181392669678,2.682234525680542,2024-11-04T17:45:54.789877
3394.015869140625,2.5990941524505615,2.67000150680542,2024-11-04T17:45:54.802880
3394.02392578125,2.601832866668701,2.664447546005249,2024-11-04T17:45:54.806876
3394.031982421875,2.608036518096924,2.660963535308838,2024-11-04T17:45:54.825876
3394.0400390625,2.6104745864868164,2.664125680923462,2024-11-04T17:45:54.827882
3394.0478515625,2.615002393722534,2.670321464538574,2024-11-04T17:45:54.829884
