Timestamp,IPD,UTC_Time
3389.488037109375,56.34018516540527,2024-11-04T17:45:50.288637
3389.49609375,56.33837127685547,2024-11-04T17:45:50.289645
3389.504150390625,56.33738708496094,2024-11-04T17:45:50.290640
3389.511962890625,56.32865333557129,2024-11-04T17:45:50.302639
3389.52001953125,56.33181953430176,2024-11-04T17:45:50.307637
3389.528076171875,56.326560974121094,2024-11-04T17:45:50.326640
3389.5361328125,56.33664894104004,2024-11-04T17:45:50.329639
3389.5439453125,56.321611404418945,2024-11-04T17:45:50.341644
3389.552001953125,56.30471420288086,2024-11-04T17:45:50.352636
3389.56005859375,56.30911636352539,2024-11-04T17:45:50.354639
3389.568115234375,56.31582450866699,2024-11-04T17:45:50.355641
3389.576171875,56.291831970214844,2024-11-04T17:45:50.370641
3389.583984375,56.28964042663574,2024-11-04T17:45:50.371649
3389.592041015625,56.30968475341797,2024-11-04T17:45:50.379643
3389.60009765625,56.3102970123291,2024-11-04T17:45:50.393164
3389.608154296875,56.31537437438965,2024-11-04T17:45:50.396157
3389.615966796875,56.30620193481445,2024-11-04T17:45:50.410161
3389.624267578125,56.297889709472656,2024-11-04T17:45:50.420162
3389.632080078125,56.29505920410156,2024-11-04T17:45:50.424159
3389.64013671875,56.29286193847656,2024-11-04T17:45:50.427160
3389.64794921875,56.2864875793457,2024-11-04T17:45:50.440159
3389.656005859375,56.28252983093262,2024-11-04T17:45:50.443157
3389.6640625,56.29233360290527,2024-11-04T17:45:50.462159
3389.672119140625,56.290687561035156,2024-11-04T17:45:50.463158
3389.679931640625,56.28761863708496,2024-11-04T17:45:50.476166
3389.68798828125,56.27593231201172,2024-11-04T17:45:50.484256
3389.696044921875,56.26528549194336,2024-11-04T17:45:50.487261
3389.7041015625,56.27154541015625,2024-11-04T17:45:50.492256
3389.7119140625,56.28521537780762,2024-11-04T17:45:50.507257
3389.719970703125,56.273292541503906,2024-11-04T17:45:50.507257
3389.72802734375,56.27938652038574,2024-11-04T17:45:50.516262
3389.736083984375,56.27507209777832,2024-11-04T17:45:50.533257
3389.744140625,56.2783203125,2024-11-04T17:45:50.538257
3389.751953125,56.26638412475586,2024-11-04T17:45:50.539260
3389.760009765625,56.254417419433594,2024-11-04T17:45:50.553258
3389.76806640625,56.24365997314453,2024-11-04T17:45:50.557256
3389.776123046875,56.25004005432129,2024-11-04T17:45:50.572271
3389.783935546875,56.25250053405762,2024-11-04T17:45:50.574291
3389.7919921875,56.256662368774414,2024-11-04T17:45:50.579265
3389.800048828125,56.2578010559082,2024-11-04T17:45:50.596779
3389.80810546875,56.251953125,2024-11-04T17:45:50.598776
3389.81591796875,56.242746353149414,2024-11-04T17:45:50.611777
3389.823974609375,56.2313232421875,2024-11-04T17:45:50.620777
3389.83203125,56.22773361206055,2024-11-04T17:45:50.624781
3389.840087890625,56.235713958740234,2024-11-04T17:45:50.627779
3389.84814453125,56.25594139099121,2024-11-04T17:45:50.640776
3389.85595703125,56.249263763427734,2024-11-04T17:45:50.643778
3389.864013671875,56.24613380432129,2024-11-04T17:45:50.660777
3389.8720703125,56.236690521240234,2024-11-04T17:45:50.662778
3389.880126953125,56.24412727355957,2024-11-04T17:45:50.679786
3389.88818359375,56.25400924682617,2024-11-04T17:45:50.687302
3389.89599609375,56.24972152709961,2024-11-04T17:45:50.690301
3389.904052734375,56.23773765563965,2024-11-04T17:45:50.692306
3389.912109375,56.22389221191406,2024-11-04T17:45:50.704307
3389.920166015625,56.233848571777344,2024-11-04T17:45:50.707302
3389.927978515625,56.23469543457031,2024-11-04T17:45:50.730303
3389.93603515625,56.23462677001953,2024-11-04T17:45:50.732306
3389.944091796875,56.23331260681152,2024-11-04T17:45:50.738303
3389.9521484375,56.22071647644043,2024-11-04T17:45:50.747298
3389.9599609375,56.23466873168945,2024-11-04T17:45:50.758305
3389.968017578125,56.22894096374512,2024-11-04T17:45:50.763302
3389.97607421875,56.22512626647949,2024-11-04T17:45:50.764301
3389.984130859375,56.22286796569824,2024-11-04T17:45:50.777309
3389.991943359375,56.20858383178711,2024-11-04T17:45:50.779306
3390.0,56.195892333984375,2024-11-04T17:45:50.797540
3390.008056640625,56.196319580078125,2024-11-04T17:45:50.798543
3390.01611328125,56.204219818115234,2024-11-04T17:45:50.812538
3390.024169921875,56.188344955444336,2024-11-04T17:45:50.821537
3390.031982421875,56.203046798706055,2024-11-04T17:45:50.823539
3390.0400390625,56.16543197631836,2024-11-04T17:45:50.827540
3390.048095703125,56.18107795715332,2024-11-04T17:45:50.840540
3390.05615234375,56.18204307556152,2024-11-04T17:45:50.843536
3390.06396484375,56.166059494018555,2024-11-04T17:45:50.861548
3390.072021484375,56.16058540344238,2024-11-04T17:45:50.861548
3390.080078125,56.154788970947266,2024-11-04T17:45:50.879545
3390.088134765625,56.148813247680664,2024-11-04T17:45:50.886055
3390.095947265625,56.16068077087402,2024-11-04T17:45:50.891057
3390.10400390625,56.16279602050781,2024-11-04T17:45:50.892058
3390.112060546875,56.19149589538574,2024-11-04T17:45:50.908058
3390.1201171875,56.1920108795166,2024-11-04T17:45:50.909059
3390.1279296875,56.17930793762207,2024-11-04T17:45:50.928059
3390.135986328125,56.177467346191406,2024-11-04T17:45:50.930060
3390.14404296875,56.1908016204834,2024-11-04T17:45:50.933058
3390.152099609375,56.19955635070801,2024-11-04T17:45:50.945059
3390.16015625,56.19870567321777,2024-11-04T17:45:50.952056
3390.16796875,56.1866569519043,2024-11-04T17:45:50.958057
3390.176025390625,56.19027519226074,2024-11-04T17:45:50.972073
3390.18408203125,56.19493865966797,2024-11-04T17:45:50.973061
3390.192138671875,56.21720314025879,2024-11-04T17:45:50.979065
3390.199951171875,56.21451187133789,2024-11-04T17:45:50.994583
3390.2080078125,56.21667671203613,2024-11-04T17:45:50.995584
3390.216064453125,56.225364685058594,2024-11-04T17:45:51.012577
3390.22412109375,56.228193283081055,2024-11-04T17:45:51.018580
3390.23193359375,56.23970413208008,2024-11-04T17:45:51.023580
3390.239990234375,56.25419807434082,2024-11-04T17:45:51.027580
3390.248046875,56.24982833862305,2024-11-04T17:45:51.040583
3390.256103515625,56.25409507751465,2024-11-04T17:45:51.044576
3390.26416015625,56.26066970825195,2024-11-04T17:45:51.065586
3390.27197265625,56.26331329345703,2024-11-04T17:45:51.066593
3390.280029296875,56.25127601623535,2024-11-04T17:45:51.089101
3390.2880859375,56.26743125915527,2024-11-04T17:45:51.094102
3390.296142578125,56.27330207824707,2024-11-04T17:45:51.095105
3390.303955078125,56.2697696685791,2024-11-04T17:45:51.095105
3390.31201171875,56.2626838684082,2024-11-04T17:45:51.107101
3390.320068359375,56.25903511047363,2024-11-04T17:45:51.108102
3390.328125,56.27536392211914,2024-11-04T17:45:51.115102
3390.336181640625,56.26151466369629,2024-11-04T17:45:51.132103
3390.343994140625,56.258602142333984,2024-11-04T17:45:51.138102
3390.35205078125,56.24626350402832,2024-11-04T17:45:51.156106
3390.360107421875,56.22704887390137,2024-11-04T17:45:51.166101
3390.3681640625,56.25785446166992,2024-11-04T17:45:51.172115
3390.3759765625,56.24871826171875,2024-11-04T17:45:51.173111
3390.384033203125,56.23687744140625,2024-11-04T17:45:51.175115
3390.39208984375,56.21856880187988,2024-11-04T17:45:51.179120
3390.400146484375,56.21212959289551,2024-11-04T17:45:51.201649
3390.407958984375,56.21291542053223,2024-11-04T17:45:51.206644
3390.416015625,56.22812843322754,2024-11-04T17:45:51.211643
3390.424072265625,56.23318862915039,2024-11-04T17:45:51.212646
3390.43212890625,56.21451950073242,2024-11-04T17:45:51.231642
3390.440185546875,56.2220573425293,2024-11-04T17:45:51.236662
3390.447998046875,56.18763732910156,2024-11-04T17:45:51.254641
3390.4560546875,56.19478988647461,2024-11-04T17:45:51.268649
3390.464111328125,56.202436447143555,2024-11-04T17:45:51.274649
3390.471923828125,56.20838737487793,2024-11-04T17:45:51.281652
3390.47998046875,56.21756553649902,2024-11-04T17:45:51.283169
3390.488037109375,56.227834701538086,2024-11-04T17:45:51.285180
3390.49609375,56.2139778137207,2024-11-04T17:45:51.297184
3390.504150390625,56.211313247680664,2024-11-04T17:45:51.300189
3390.511962890625,56.214942932128906,2024-11-04T17:45:51.306185
3390.52001953125,56.22045135498047,2024-11-04T17:45:51.309182
3390.528076171875,56.215919494628906,2024-11-04T17:45:51.315182
3390.5361328125,56.2102165222168,2024-11-04T17:45:51.344192
3390.5439453125,56.186553955078125,2024-11-04T17:45:51.345184
3390.552001953125,56.19101524353027,2024-11-04T17:45:51.346185
3390.56005859375,56.20017433166504,2024-11-04T17:45:51.347186
3390.568115234375,56.194190979003906,2024-11-04T17:45:51.370196
3390.576171875,56.19229698181152,2024-11-04T17:45:51.375192
3390.583984375,56.19326972961426,2024-11-04T17:45:51.391714
3390.592041015625,56.191959381103516,2024-11-04T17:45:51.406711
3390.60009765625,56.187631607055664,2024-11-04T17:45:51.408713
3390.608154296875,56.186994552612305,2024-11-04T17:45:51.409715
3390.615966796875,56.18501853942871,2024-11-04T17:45:51.410716
3390.6240234375,56.19259452819824,2024-11-04T17:45:51.423713
3390.632080078125,56.18996047973633,2024-11-04T17:45:51.426718
3390.64013671875,56.19225311279297,2024-11-04T17:45:51.430714
3390.64794921875,56.184274673461914,2024-11-04T17:45:51.436720
3390.656005859375,56.18181037902832,2024-11-04T17:45:51.443714
3390.6640625,56.179513931274414,2024-11-04T17:45:51.465712
3390.672119140625,56.18560981750488,2024-11-04T17:45:51.466718
3390.679931640625,56.15628242492676,2024-11-04T17:45:51.467728
3390.688232421875,56.07554817199707,2024-11-04T17:45:51.483808
3390.696044921875,55.9814567565918,2024-11-04T17:45:51.501800
3390.7041015625,55.995731353759766,2024-11-04T17:45:51.511805
3390.712158203125,55.99674415588379,2024-11-04T17:45:51.515801
3390.719970703125,55.961952209472656,2024-11-04T17:45:51.518801
3390.72802734375,55.930850982666016,2024-11-04T17:45:51.520803
3390.736083984375,55.95761680603027,2024-11-04T17:45:51.535800
3390.744140625,55.94571113586426,2024-11-04T17:45:51.536803
3390.751953125,55.966941833496094,2024-11-04T17:45:51.539808
3390.760009765625,55.985734939575195,2024-11-04T17:45:51.559802
3390.76806640625,55.991132736206055,2024-11-04T17:45:51.568810
3390.776123046875,56.00649833679199,2024-11-04T17:45:51.572809
3390.7841796875,56.02111053466797,2024-11-04T17:45:51.574814
3390.7919921875,56.03509330749512,2024-11-04T17:45:51.588329
3390.800048828125,56.02597236633301,2024-11-04T17:45:51.591333
3390.80810546875,56.0334529876709,2024-11-04T17:45:51.596334
3390.816162109375,56.04962921142578,2024-11-04T17:45:51.604358
3390.823974609375,56.05385780334473,2024-11-04T17:45:51.620333
3390.83203125,56.06011772155762,2024-11-04T17:45:51.621330
3390.840087890625,56.06791114807129,2024-11-04T17:45:51.638329
3390.84814453125,56.077640533447266,2024-11-04T17:45:51.661331
3390.85595703125,56.08339309692383,2024-11-04T17:45:51.675340
3390.864013671875,56.07601737976074,2024-11-04T17:45:51.677344
3390.8720703125,56.08514404296875,2024-11-04T17:45:51.681341
3390.880126953125,56.09338188171387,2024-11-04T17:45:51.682854
3390.88818359375,56.093894958496094,2024-11-04T17:45:51.683874
3390.89599609375,56.093719482421875,2024-11-04T17:45:51.684865
3390.904052734375,56.094289779663086,2024-11-04T17:45:51.697882
3390.912109375,56.10409355163574,2024-11-04T17:45:51.699865
3390.919921875,56.110267639160156,2024-11-04T17:45:51.707875
3390.927978515625,56.1110954284668,2024-11-04T17:45:51.727867
3390.93603515625,56.11496353149414,2024-11-04T17:45:51.729873
3390.944091796875,56.1075325012207,2024-11-04T17:45:51.730872
3390.9521484375,56.10100746154785,2024-11-04T17:45:51.749863
3390.9599609375,56.11499786376953,2024-11-04T17:45:51.749863
3390.968017578125,56.1246337890625,2024-11-04T17:45:51.764864
3390.97607421875,56.11518859863281,2024-11-04T17:45:51.775873
3390.984130859375,56.12764549255371,2024-11-04T17:45:51.778872
3390.991943359375,56.13263511657715,2024-11-04T17:45:51.780877
3391.0,56.129661560058594,2024-11-04T17:45:51.796401
3391.008056640625,56.136648178100586,2024-11-04T17:45:51.797394
3391.01611328125,56.15523719787598,2024-11-04T17:45:51.806394
3391.02392578125,56.17085266113281,2024-11-04T17:45:51.812399
3391.031982421875,56.1846866607666,2024-11-04T17:45:51.828393
3391.0400390625,56.186811447143555,2024-11-04T17:45:51.829396
3391.048095703125,56.18963432312012,2024-11-04T17:45:51.846393
3391.05615234375,56.19304847717285,2024-11-04T17:45:51.849397
3391.064208984375,56.186607360839844,2024-11-04T17:45:51.857418
3391.072021484375,56.19426155090332,2024-11-04T17:45:51.871406
3391.080078125,56.190345764160156,2024-11-04T17:45:51.881405
3391.088134765625,56.14698600769043,2024-11-04T17:45:51.887935
3391.095947265625,55.987998962402344,2024-11-04T17:45:51.888934
3391.10400390625,55.93684005737305,2024-11-04T17:45:51.901932
3391.112060546875,56.00337791442871,2024-11-04T17:45:51.902937
3391.1201171875,56.01293754577637,2024-11-04T17:45:51.907932
3391.1279296875,56.01291465759277,2024-11-04T17:45:51.925930
3391.135986328125,56.044349670410156,2024-11-04T17:45:51.927932
3391.14404296875,56.06644821166992,2024-11-04T17:45:51.943933
3391.152099609375,56.101430892944336,2024-11-04T17:45:51.950929
3391.159912109375,56.12019729614258,2024-11-04T17:45:51.961930
3391.16796875,56.13652229309082,2024-11-04T17:45:51.964937
3391.176025390625,56.135786056518555,2024-11-04T17:45:51.965932
3391.18408203125,56.177391052246094,2024-11-04T17:45:51.979944
3391.192138671875,56.18767547607422,2024-11-04T17:45:51.980947
3391.199951171875,56.18339920043945,2024-11-04T17:45:51.988464
3391.2080078125,56.19355392456055,2024-11-04T17:45:52.007461
3391.216064453125,56.2071533203125,2024-11-04T17:45:52.009461
3391.22412109375,56.226158142089844,2024-11-04T17:45:52.012461
3391.23193359375,56.22191619873047,2024-11-04T17:45:52.036460
3391.239990234375,56.23255920410156,2024-11-04T17:45:52.043465
3391.248046875,56.22854995727539,2024-11-04T17:45:52.051460
3391.256103515625,56.25039482116699,2024-11-04T17:45:52.054461
3391.26416015625,56.25710678100586,2024-11-04T17:45:52.056477
3391.27197265625,56.252960205078125,2024-11-04T17:45:52.072467
3391.280029296875,56.24234580993652,2024-11-04T17:45:52.075472
3391.2880859375,56.24635887145996,2024-11-04T17:45:52.076480
3391.296142578125,56.23722267150879,2024-11-04T17:45:52.082979
3391.303955078125,56.230642318725586,2024-11-04T17:45:52.103987
3391.31201171875,56.2330322265625,2024-11-04T17:45:52.105990
3391.320068359375,56.22708511352539,2024-11-04T17:45:52.106988
3391.328125,56.236955642700195,2024-11-04T17:45:52.132989
3391.3359375,56.23231506347656,2024-11-04T17:45:52.133988
3391.343994140625,56.24240303039551,2024-11-04T17:45:52.151989
3391.35205078125,56.22625923156738,2024-11-04T17:45:52.162986
3391.360107421875,56.225467681884766,2024-11-04T17:45:52.171000
3391.367919921875,56.23630142211914,2024-11-04T17:45:52.174002
3391.3759765625,56.22359085083008,2024-11-04T17:45:52.186069
3391.384033203125,56.23720169067383,2024-11-04T17:45:52.191067
3391.39208984375,56.24152755737305,2024-11-04T17:45:52.194069
3391.400146484375,56.235286712646484,2024-11-04T17:45:52.197068
3391.407958984375,56.244123458862305,2024-11-04T17:45:52.205069
3391.416015625,56.2380256652832,2024-11-04T17:45:52.206074
3391.424072265625,56.22924613952637,2024-11-04T17:45:52.225065
3391.43212890625,56.2330207824707,2024-11-04T17:45:52.228066
3391.440185546875,56.24344825744629,2024-11-04T17:45:52.231066
3391.447998046875,56.2309455871582,2024-11-04T17:45:52.248063
3391.4560546875,56.252376556396484,2024-11-04T17:45:52.251067
3391.464111328125,56.235565185546875,2024-11-04T17:45:52.254067
3391.471923828125,56.240461349487305,2024-11-04T17:45:52.273078
3391.47998046875,56.28253746032715,2024-11-04T17:45:52.282076
3391.48828125,56.275814056396484,2024-11-04T17:45:52.289128
3391.49609375,56.27274131774902,2024-11-04T17:45:52.291128
3391.50390625,56.27585792541504,2024-11-04T17:45:52.293132
3391.511962890625,56.275901794433594,2024-11-04T17:45:52.307132
3391.52001953125,56.281686782836914,2024-11-04T17:45:52.308129
3391.528076171875,56.26534461975098,2024-11-04T17:45:52.315126
3391.5361328125,56.27346420288086,2024-11-04T17:45:52.331131
3391.5439453125,56.27299499511719,2024-11-04T17:45:52.335138
3391.552001953125,56.25419235229492,2024-11-04T17:45:52.354130
3391.56005859375,56.25868606567383,2024-11-04T17:45:52.366126
3391.568115234375,56.25409698486328,2024-11-04T17:45:52.370139
3391.576171875,56.27177429199219,2024-11-04T17:45:52.372138
3391.583984375,56.26143455505371,2024-11-04T17:45:52.374141
3391.592041015625,56.273569107055664,2024-11-04T17:45:52.390656
3391.60009765625,56.25799560546875,2024-11-04T17:45:52.392654
3391.608154296875,56.25956153869629,2024-11-04T17:45:52.395652
3391.615966796875,56.24679946899414,2024-11-04T17:45:52.404679
3391.6240234375,56.27094841003418,2024-11-04T17:45:52.426653
3391.632080078125,56.26374626159668,2024-11-04T17:45:52.428660
3391.64013671875,56.24614906311035,2024-11-04T17:45:52.449652
3391.64794921875,56.24044990539551,2024-11-04T17:45:52.461651
3391.656005859375,56.23220443725586,2024-11-04T17:45:52.472660
3391.6640625,56.21610450744629,2024-11-04T17:45:52.476659
3391.672119140625,56.22795867919922,2024-11-04T17:45:52.478664
3391.679931640625,56.24011039733887,2024-11-04T17:45:52.480663
3391.68798828125,56.242401123046875,2024-11-04T17:45:52.496183
3391.696044921875,56.26191520690918,2024-11-04T17:45:52.498187
3391.7041015625,56.259132385253906,2024-11-04T17:45:52.502189
3391.7119140625,56.2832145690918,2024-11-04T17:45:52.509194
3391.719970703125,56.277381896972656,2024-11-04T17:45:52.513186
3391.72802734375,56.287607192993164,2024-11-04T17:45:52.517201
3391.736083984375,56.28917121887207,2024-11-04T17:45:52.523186
3391.744140625,56.28544044494629,2024-11-04T17:45:52.540186
3391.751953125,56.28948974609375,2024-11-04T17:45:52.541184
3391.760009765625,56.263309478759766,2024-11-04T17:45:52.558195
3391.76806640625,56.26103591918945,2024-11-04T17:45:52.561204
3391.776123046875,56.28400993347168,2024-11-04T17:45:52.563191
3391.783935546875,56.27256774902344,2024-11-04T17:45:52.582201
3391.7919921875,56.26483345031738,2024-11-04T17:45:52.583200
3391.800048828125,56.25088119506836,2024-11-04T17:45:52.596380
